id,url,region,region_url,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
7040921016,https://bham.craigslist.org/apa/d/birmingham-breakfast-bar-onsite/7040921016.html,birmingham,https://bham.craigslist.org,1236,apartment,1285,2,2,1,1,1,1,0,0,w/d hookups,,https://images.craigslist.org/00303_2eeJye3SHof_600x450.jpg,"Arbors at Cahaba River Apartment Homes  Arbors at Cahaba River Apartments offers 1, 2, and 3 Bedroom Apartments in Birmingham with a host of desirable features including large fully equipped kitchens, washer and dryer connections and extra closets. All beautifully situated amongst mature shade trees and manicured lawns.   -Lighted tennis courts -Oversized closets -Cyber cafÃ© -Playground -Onsite management -Washer & dryer connections -Master bath with sitting area -Gated community -Expansive laundry rooms -Fitness center -Wifi -Linen closet  Call:  show contact info   Pricing and availability are subject to change. Contact leasing office for details.",33.4299,-86.7283,al
7040918895,https://bham.craigslist.org/apa/d/birmingham-massive-three-bedroom/7040918895.html,birmingham,https://bham.craigslist.org,1215,apartment,1572,3,2,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/00y0y_21c0FOvUXmd_600x450.jpg,"Apartments In Birmingham AL Welcome to 100 Inverness Apartment Homes, a luxury apartment community tucked away into one of the most coveted locations in the city for Birmingham apartments. Find stylish one-, two-, and three-bedroom apartment floor plans tailored to your wants and needs, complete with the amenities that are important to you. Our layouts come with just enough variety to enable you to make it your own haven unlike any other. Get inspired by our photos and the serenity of the nature surrounding you to let your aesthetic come together with our stylish, modern designs for a home you wonât be able to wait to show off to your guests. Even beyond style, our pet-friendly apartment community is also all about functionality! Some of our homes come with washer and dryer hookups, wood burning fireplaces, hardwood floors, and a private patio or balcony. All of our residents can make use of oversized walk-in closets, air conditioning, garages, a business center, on-site management and maintenance, a laundry facility, and more. Play a game or two of tennis at our tennis courts, take a dip in the pool at one of our pools, or try out the new grilling and picnic area! Make apartment life easier and take advantage of our online payment options, short term lease options, and valet trash services. Use our package receiving services for those out-of-town (or simply busy) days and know that we are here to support you and make your time in our pet-friendly apartment community a breeze. With charming homes and an alluring location near transportation options and shopping, dining, and entertainment hotspots, 100 Inverness Apartment Homes is an ideal place for anyone looking for the very best in a community that values each resident. Contact us or stop by to schedule a tour so you can learn more about our apartment community. We look forward to meeting you!  -2 Sparkling Swimming Pools -Short Term Lease -On-site Management -24-Hour Availability -Clubhouse -Air Conditioning -Accepts Credit Card Payments -Private Balcony  Call:  show contact info   PLANET FITNESS LESS THAN 5 MINUTES AWAY, SPAIN PARK, SPORTS BARS CLOSE BY FOR THE SPORT FANATICS, MODERN LAUNDRY FACILITIES, EASY 459 ACCESS, GOLDS GYM, 110 ACRE STOCKED FISHING LAKE, PET GROOMING LESS THAN 5 MINUTES AWAY, WRAP AROUND FISHING DECK, HOMEDEPOT, FISHING AND BOATING PERMIT AVAILABLE ON SITE, NEARBY CITIES HOOVER, CHELSEA,CALERA, PELHAM, LAKE AND WOODED VIEWS, OAK MOUNTAIN SCHOOL DISTRICT THAT INCLUDE (INVERNESS ELEMENTARY AND MIDDLE), YMCA",33.4226,-86.7065,al
7040939754,https://bham.craigslist.org/apa/d/birmingham-looking-for-convenience-well/7040939754.html,birmingham,https://bham.craigslist.org,899,apartment,894,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00Y0Y_2k622hx3gW7_600x450.jpg,"Contact info:  Barrington Apartment Homes| Somerset Apartment Management |  show contact info  Barrington Apartment Homes 5306 Summer Place Pkwy Hoover, AL 35244$899/mo KEY FEATURESSq Footage:  894sqft. Bedrooms:  1 Beds Bathrooms:  1 Baths Parking:  Off Street Lease Duration:  1 Year (See Details Below) Deposit:  $200- with approved credit Pets Policy:  Cats & Dogs OK Laundry:  W/D HookupsProperty Type:  Apartment  DESCRIPTION Welcome to Barrington on the Green Apartments in Birmingham, Alabama! Our beautiful 28-acre community is located in Hoover with easy access to local Interstates 20/59, 65 and 459. We are convenient to The Galleria Shopping Mall, Verizon Wireless Music Center, University of Alabama at Birmingham, Samford and The Hoover Met. Call or stop by today to meet one of our experienced, on-site team members that are waiting to show you your new home.  RENTAL FEATURESLiving roomMaster bathStorage spaceBreakfast nookPantryRange / OvenRefrigeratorDishwasherGarbage disposalBuilt in BookshelvesFreezer with Ice MakerBalcony, Deck, or PatioGarden TubsFireplace*select unitsHeat: forced airCentral A/CAir conditioningCeiling fansDouble pane / Storm windowsCable-ready COMMUNITY FEATURESTwo sparkling poolsFitness centerNear transportationClubhousePlaygroundBarbecueOff-street parkingTennis courtZoned for Hoover City Schools  LEASE TERMS   6-15 Available *Short Term Fees May Apply*Pricing based on 12 Month Lease & is Subject to Change* ADDITIONAL LINKSWebsite: http://www.barringtonapartmenthomes.com Contact info:   Barrington Apartment Homes  Somerset Apartment Management   show contact info",33.3538,-86.8254,al
7040935719,https://bham.craigslist.org/apa/d/birmingham-loving-our-2br-apartments/7040935719.html,birmingham,https://bham.craigslist.org,1075,apartment,1179,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00F0F_jfIwu7mKgwp_600x450.jpg,"Contact info:  Barrington Apartment Homes| Somerset Apartment Management |  show contact info  Barrington Apartment Homes 4828 Summer Place Pkwy Hoover, AL 35244$1075/mo KEY FEATURESSq Footage:  1179sqft. Bedrooms:  2 Beds Bathrooms:  2 Baths Parking:  Off Street Lease Duration:  1 Year (See Details Below) Deposit:  $200- with approved credit Pets Policy:  Cats & Dogs OK Laundry:  W/D HookupsProperty Type:  Apartment  DESCRIPTION Welcome to Barrington on the Green Apartments in Birmingham, Alabama! Our beautiful 28-acre community is located in Hoover with easy access to local Interstates 20/59, 65 and 459. We are convenient to The Galleria Shopping Mall, Verizon Wireless Music Center, University of Alabama at Birmingham, Samford and The Hoover Met. Call or stop by today to meet one of our experienced, on-site team members that are waiting to show you your new home.  RENTAL FEATURESLiving roomMaster bathStorage spaceBreakfast nookPantryRange / OvenRefrigeratorDishwasherGarbage disposalBuilt in BookshelvesFreezer with Ice MakerBalcony, Deck, or PatioGarden TubsFireplace*select unitsHeat: forced airCentral A/CAir conditioningCeiling fansDouble pane / Storm windowsCable-ready COMMUNITY FEATURESTwo sparkling poolsFitness centerNear transportationClubhousePlaygroundBarbecueOff-street parkingTennis courtZoned for Hoover City Schools  LEASE TERMS   6-15 Available *Short Term Fees May Apply*Pricing based on 12 Month Lease & is Subject to Change* ADDITIONAL LINKSWebsite: http://www.barringtonapartmenthomes.com Contact info:   Barrington Apartment Homes  Somerset Apartment Management   show contact info",33.3538,-86.8254,al
7040934438,https://bham.craigslist.org/apa/d/birmingham-loving-our-3br-apartments/7040934438.html,birmingham,https://bham.craigslist.org,1125,apartment,1372,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00p0p_3xeROzBWyu2_600x450.jpg,"Contact info:  Barrington Apartment Homes| Somerset Apartment Management |  show contact info  Barrington Apartment Homes 4726 Summer Place Pkwy Hoover, AL 35244$1125/mo KEY FEATURESSq Footage:  1372sqft. Bedrooms:  3 Beds Bathrooms:  2 Baths Parking:  Off Street Lease Duration:  1 Year (See Details Below) Deposit:  $200- with approved credit Pets Policy:  Cats & Dogs OK Laundry:  W/D HookupsProperty Type:  Apartment  DESCRIPTION Welcome to Barrington on the Green Apartments in Birmingham, Alabama! Our beautiful 28-acre community is located in Hoover with easy access to local Interstates 20/59, 65 and 459. We are convenient to The Galleria Shopping Mall, Verizon Wireless Music Center, University of Alabama at Birmingham, Samford and The Hoover Met. Call or stop by today to meet one of our experienced, on-site team members that are waiting to show you your new home.  RENTAL FEATURESLiving roomMaster bathStorage spaceBreakfast nookPantryRange / OvenRefrigeratorDishwasherGarbage disposalBuilt in BookshelvesFreezer with Ice MakerBalcony, Deck, or PatioGarden TubsFireplace*select unitsHeat: forced airCentral A/CAir conditioningCeiling fansDouble pane / Storm windowsCable-ready COMMUNITY FEATURESTwo sparkling poolsFitness centerNear transportationClubhousePlaygroundBarbecueOff-street parkingTennis courtZoned for Hoover City Schools  LEASE TERMS   6-15 Available *Short Term Fees May Apply*Pricing based on 12 Month Lease & is Subject to Change* ADDITIONAL LINKSWebsite: http://www.barringtonapartmenthomes.com Contact info:   Barrington Apartment Homes  Somerset Apartment Management   show contact info",33.3538,-86.8254,al
7040930885,https://bham.craigslist.org/apa/d/birmingham-lovely-2-bedroom-apartment/7040930885.html,birmingham,https://bham.craigslist.org,899,apartment,1179,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00O0O_eDCRLyi132u_600x450.jpg,"Contact info:  Barrington Apartment Homes| Somerset Apartment Management |  show contact info  Barrington Apartment Homes5015 Summer Place Pkwy Hoover, AL 35244$1056/mo KEY FEATURESSq Footage:  1103sqft. Bedrooms:  2 Beds Bathrooms:  2 Baths Parking:  Off Street Lease Duration:  1 Year (See Details Below) Deposit:  $200- with approved credit Pets Policy:  Cats & Dogs OK Laundry:  W/D HookupsProperty Type:  Apartment  DESCRIPTION Welcome to Barrington on the Green Apartments in Birmingham, Alabama! Our beautiful 28-acre community is located in Hoover with easy access to local Interstates 20/59, 65 and 459. We are convenient to The Galleria Shopping Mall, Verizon Wireless Music Center, University of Alabama at Birmingham, Samford and The Hoover Met. Call or stop by today to meet one of our experienced, on-site team members that are waiting to show you your new home.  RENTAL FEATURESLiving roomMaster bathStorage spaceBreakfast nookPantryRange / OvenRefrigeratorDishwasherGarbage disposalBuilt in BookshelvesFreezer with Ice MakerBalcony, Deck, or PatioGarden TubsFireplace*select unitsHeat: forced airCentral A/CAir conditioningCeiling fansDouble pane / Storm windowsCable-ready COMMUNITY FEATURESTwo sparkling poolsFitness centerNear transportationClubhousePlaygroundBarbecueOff-street parkingTennis courtZoned for Hoover City Schools  LEASE TERMS   6-15 Available *Short Term Fees May Apply*Pricing based on 12 Month Lease & is Subject to Change* ADDITIONAL LINKSWebsite: http://www.barringtonapartmenthomes.com Contact info:   Barrington Apartment Homes  Somerset Apartment Management   show contact info",33.3538,-86.8254,al
7040841116,https://bham.craigslist.org/apa/d/birmingham-24-hour-laundry-care/7040841116.html,birmingham,https://bham.craigslist.org,790,apartment,927,1,1,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/01515_e7dUrrIjIOd_600x450.jpg,"Apartments In Birmingham AL Welcome to 100 Inverness Apartment Homes, a luxury apartment community tucked away into one of the most coveted locations in the city for Birmingham apartments. Find stylish one-, two-, and three-bedroom apartment floor plans tailored to your wants and needs, complete with the amenities that are important to you. Our layouts come with just enough variety to enable you to make it your own haven unlike any other. Get inspired by our photos and the serenity of the nature surrounding you to let your aesthetic come together with our stylish, modern designs for a home you wonât be able to wait to show off to your guests. Even beyond style, our pet-friendly apartment community is also all about functionality! Some of our homes come with washer and dryer hookups, wood burning fireplaces, hardwood floors, and a private patio or balcony. All of our residents can make use of oversized walk-in closets, air conditioning, garages, a business center, on-site management and maintenance, a laundry facility, and more. Play a game or two of tennis at our tennis courts, take a dip in the pool at one of our pools, or try out the new grilling and picnic area! Make apartment life easier and take advantage of our online payment options, short term lease options, and valet trash services. Use our package receiving services for those out-of-town (or simply busy) days and know that we are here to support you and make your time in our pet-friendly apartment community a breeze. With charming homes and an alluring location near transportation options and shopping, dining, and entertainment hotspots, 100 Inverness Apartment Homes is an ideal place for anyone looking for the very best in a community that values each resident. Contact us or stop by to schedule a tour so you can learn more about our apartment community. We look forward to meeting you!  -Private Patio -Accepts Electronic Payments -Valet Trash Service  $25.00 -Washer/Dryer -Dishwasher -Individual Climate Control -Water, Sewer and Trash -Wood Burning Fireplaces In Select Units  Call:  show contact info   OAK MOUNTAIN SCHOOL DISTRICT THAT INCLUDE (INVERNESS ELEMENTARY AND MIDDLE), WRAP AROUND FISHING DECK, EASY 459 ACCESS, FISHING AND BOATING PERMIT AVAILABLE ON SITE, SPAIN PARK, BARK PARK, MODERN LAUNDRY FACILITIES, PET FRIENDLY, BLACK APPLIANCES, PET GROOMING LESS THAN 5 MINUTES AWAY, NEARBY CITIES HOOVER, CHELSEA,CALERA, PELHAM, TWO SPARKLING SWIMMING POOLS, LAKE AND WOODED VIEWS, KAYAK STORAGE ON SITE, BUS TRANSIT AVAILABLE",33.4226,-86.7065,al
7036530092,https://bham.craigslist.org/apa/d/birmingham-3x2-spacious-floor-plan-1000/7036530092.html,birmingham,https://bham.craigslist.org,1000,apartment,1156,3,2,1,1,1,0,0,0,laundry on site,,https://images.craigslist.org/00c0c_iBKKipIMF8y_600x450.jpg,"The Benton offers a private serene setting that feels as if its miles from everything. Conveniently located in the award winning Hoover School District, the community offers easy freeway access to I-65 and I-459. The one, two, and three bedroom floor plans feature some of the largest living spaces in Hoover, Alabama. Residents are invited to relax in our community pool and enjoy free Wi-Fi in our common areas. The Benton is a pet friendly community, welcoming both cats and dogs with only a few breed restrictions.  -Package Receiving -Window Covering -Refrigerator -Short Term Lease -Dishwasher -Playground -Private Patio -Freeway Access  Call:  show contact info   Riverchase Galleria, Simmons Middle School, I-459, Renovated Apartments, Black Appliances, Electronic Payments, near Grand View Medical Center Hospital, Vinyl Floors, Green Valley Elementary School, Hoover ISD, adjacent to 35243, Cats Welcome, Upgrades, Hoover High School, adjacent to 35226",33.3942,-86.8025,al
7039631034,https://bham.craigslist.org/apa/d/birmingham-spacious-one-bedroom/7039631034.html,birmingham,https://bham.craigslist.org,765,apartment,802,1,1,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/00x0x_aHOsnIW1PQy_600x450.jpg,"Apartments In Birmingham AL Welcome to 100 Inverness Apartment Homes, a luxury apartment community tucked away into one of the most coveted locations in the city for Birmingham apartments. Find stylish one-, two-, and three-bedroom apartment floor plans tailored to your wants and needs, complete with the amenities that are important to you. Our layouts come with just enough variety to enable you to make it your own haven unlike any other. Get inspired by our photos and the serenity of the nature surrounding you to let your aesthetic come together with our stylish, modern designs for a home you wonât be able to wait to show off to your guests. Even beyond style, our pet-friendly apartment community is also all about functionality! Some of our homes come with washer and dryer hookups, wood burning fireplaces, hardwood floors, and a private patio or balcony. All of our residents can make use of oversized walk-in closets, air conditioning, garages, a business center, on-site management and maintenance, a laundry facility, and more. Play a game or two of tennis at our tennis courts, take a dip in the pool at one of our pools, or try out the new grilling and picnic area! Make apartment life easier and take advantage of our online payment options, short term lease options, and valet trash services. Use our package receiving services for those out-of-town (or simply busy) days and know that we are here to support you and make your time in our pet-friendly apartment community a breeze. With charming homes and an alluring location near transportation options and shopping, dining, and entertainment hotspots, 100 Inverness Apartment Homes is an ideal place for anyone looking for the very best in a community that values each resident. Contact us or stop by to schedule a tour so you can learn more about our apartment community. We look forward to meeting you!  -Disposal -Package Receiving -Short Term Lease -Accepts Credit Card Payments -Canoe Storage -Washer/ Dryer Hookup (Select Units) -2 Sparkling Swimming Pools -On-Site Maintenance  Call:  show contact info   HOMEDEPOT, KAYAK STORAGE ON SITE, MODERN LAUNDRY FACILITIES, PET FRIENDLY, SPORTS BARS CLOSE BY FOR THE SPORT FANATICS, ADJACENT TO 280, FISHING AND BOATING PERMIT AVAILABLE ON SITE, WRAP AROUND FISHING DECK, OAK MOUNTAIN SCHOOL DISTRICT THAT INCLUDE (INVERNESS ELEMENTARY AND MIDDLE), BLACK APPLIANCES, YMCA, BEAUTIFULLY  UPDATED CLUB HOUSE, TWO SPARKLING SWIMMING POOLS, POOL SIDE GRILLING PICNIC AREA, SPAIN PARK",33.4226,-86.7065,al
7040891865,https://bham.craigslist.org/apa/d/birmingham-on-site-management/7040891865.html,birmingham,https://bham.craigslist.org,925,apartment,1418,2,2,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/00505_cAu36QXQV4h_600x450.jpg,"Apartments In Birmingham AL Welcome to 100 Inverness Apartment Homes, a luxury apartment community tucked away into one of the most coveted locations in the city for Birmingham apartments. Find stylish one-, two-, and three-bedroom apartment floor plans tailored to your wants and needs, complete with the amenities that are important to you. Our layouts come with just enough variety to enable you to make it your own haven unlike any other. Get inspired by our photos and the serenity of the nature surrounding you to let your aesthetic come together with our stylish, modern designs for a home you wonât be able to wait to show off to your guests. Even beyond style, our pet-friendly apartment community is also all about functionality! Some of our homes come with washer and dryer hookups, wood burning fireplaces, hardwood floors, and a private patio or balcony. All of our residents can make use of oversized walk-in closets, air conditioning, garages, a business center, on-site management and maintenance, a laundry facility, and more. Play a game or two of tennis at our tennis courts, take a dip in the pool at one of our pools, or try out the new grilling and picnic area! Make apartment life easier and take advantage of our online payment options, short term lease options, and valet trash services. Use our package receiving services for those out-of-town (or simply busy) days and know that we are here to support you and make your time in our pet-friendly apartment community a breeze. With charming homes and an alluring location near transportation options and shopping, dining, and entertainment hotspots, 100 Inverness Apartment Homes is an ideal place for anyone looking for the very best in a community that values each resident. Contact us or stop by to schedule a tour so you can learn more about our apartment community. We look forward to meeting you!  -Patio -Refrigerator -Package Receiving -Spacious Floor Plans -Canoe Storage -Short Term Lease -Water, Sewer and Trash -Clubhouse  Call:  show contact info   MODERN LAUNDRY FACILITIES, POOL SIDE GRILLING PICNIC AREA, ADJACENT TO 280, BUS TRANSIT AVAILABLE, WRAP AROUND FISHING DECK, EASY 459 ACCESS, KAYAK STORAGE ON SITE, PET GROOMING LESS THAN 5 MINUTES AWAY, 110 ACRE STOCKED FISHING LAKE, SPAIN PARK, BLACK APPLIANCES, PET FRIENDLY, GOLDS GYM, YMCA, ST VINCENT HOSPITAL",33.4226,-86.7065,al
7040891687,https://bham.craigslist.org/apa/d/birmingham-tennis-courts-disposal-short/7040891687.html,birmingham,https://bham.craigslist.org,925,apartment,1418,2,2,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/00H0H_jpkWh6TR1AW_600x450.jpg,"Apartments In Birmingham AL Welcome to 100 Inverness Apartment Homes, a luxury apartment community tucked away into one of the most coveted locations in the city for Birmingham apartments. Find stylish one-, two-, and three-bedroom apartment floor plans tailored to your wants and needs, complete with the amenities that are important to you. Our layouts come with just enough variety to enable you to make it your own haven unlike any other. Get inspired by our photos and the serenity of the nature surrounding you to let your aesthetic come together with our stylish, modern designs for a home you wonât be able to wait to show off to your guests. Even beyond style, our pet-friendly apartment community is also all about functionality! Some of our homes come with washer and dryer hookups, wood burning fireplaces, hardwood floors, and a private patio or balcony. All of our residents can make use of oversized walk-in closets, air conditioning, garages, a business center, on-site management and maintenance, a laundry facility, and more. Play a game or two of tennis at our tennis courts, take a dip in the pool at one of our pools, or try out the new grilling and picnic area! Make apartment life easier and take advantage of our online payment options, short term lease options, and valet trash services. Use our package receiving services for those out-of-town (or simply busy) days and know that we are here to support you and make your time in our pet-friendly apartment community a breeze. With charming homes and an alluring location near transportation options and shopping, dining, and entertainment hotspots, 100 Inverness Apartment Homes is an ideal place for anyone looking for the very best in a community that values each resident. Contact us or stop by to schedule a tour so you can learn more about our apartment community. We look forward to meeting you!  -24-Hour Availability -Balcony -Disposal -Spacious Floor Plans -Patio -Private Balcony -Dishwasher -Cable Ready  Call:  show contact info   LAKE AND WOODED VIEWS, SPORTS BARS CLOSE BY FOR THE SPORT FANATICS, BLACK APPLIANCES, PLANET FITNESS LESS THAN 5 MINUTES AWAY, NEARBY CITIES HOOVER, CHELSEA,CALERA, PELHAM, HOMEDEPOT, BARK PARK, PET FRIENDLY, GRANDVIEW HOSPITAL, WRAP AROUND FISHING DECK, TWO SPARKLING SWIMMING POOLS, URGENT CARES NEARBY, SPAIN PARK, BEAUTIFULLY  UPDATED CLUB HOUSE, EASY 459 ACCESS",33.4226,-86.7065,al
7040891817,https://bham.craigslist.org/apa/d/birmingham-package-receiving-private/7040891817.html,birmingham,https://bham.craigslist.org,925,apartment,1350,2,2,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/00M0M_hFwiP5z3ylu_600x450.jpg,"Apartments In Birmingham AL Welcome to 100 Inverness Apartment Homes, a luxury apartment community tucked away into one of the most coveted locations in the city for Birmingham apartments. Find stylish one-, two-, and three-bedroom apartment floor plans tailored to your wants and needs, complete with the amenities that are important to you. Our layouts come with just enough variety to enable you to make it your own haven unlike any other. Get inspired by our photos and the serenity of the nature surrounding you to let your aesthetic come together with our stylish, modern designs for a home you wonât be able to wait to show off to your guests. Even beyond style, our pet-friendly apartment community is also all about functionality! Some of our homes come with washer and dryer hookups, wood burning fireplaces, hardwood floors, and a private patio or balcony. All of our residents can make use of oversized walk-in closets, air conditioning, garages, a business center, on-site management and maintenance, a laundry facility, and more. Play a game or two of tennis at our tennis courts, take a dip in the pool at one of our pools, or try out the new grilling and picnic area! Make apartment life easier and take advantage of our online payment options, short term lease options, and valet trash services. Use our package receiving services for those out-of-town (or simply busy) days and know that we are here to support you and make your time in our pet-friendly apartment community a breeze. With charming homes and an alluring location near transportation options and shopping, dining, and entertainment hotspots, 100 Inverness Apartment Homes is an ideal place for anyone looking for the very best in a community that values each resident. Contact us or stop by to schedule a tour so you can learn more about our apartment community. We look forward to meeting you!  -Washer/ Dryer Hookup (Select Units) -Faux Wood Blinds -Accepts Credit Card Payments -Short Term Lease -24-Hour Fitness Center -Wood Burning Fireplaces In Select Units -Package Receiving -110 Acre Stocked Lake  Call:  show contact info   BEAUTIFULLY  UPDATED CLUB HOUSE, TWO SPARKLING SWIMMING POOLS, GRANDVIEW HOSPITAL, WRAP AROUND FISHING DECK, SPAIN PARK, URGENT CARES NEARBY, POOL SIDE GRILLING PICNIC AREA, SHOPPING AND DINING LESS THAN 5 MINUTES AWAY, FISHING AND BOATING PERMIT AVAILABLE ON SITE, ADJACENT TO 280, HOMEDEPOT, GOLDS GYM, EASY 459 ACCESS, PET GROOMING LESS THAN 5 MINUTES AWAY, YMCA",33.4226,-86.7065,al
7040891649,https://bham.craigslist.org/apa/d/birmingham-heat-refrigerator-faux-wood/7040891649.html,birmingham,https://bham.craigslist.org,925,apartment,1350,2,2,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/00H0H_jpkWh6TR1AW_600x450.jpg,"Apartments In Birmingham AL Welcome to 100 Inverness Apartment Homes, a luxury apartment community tucked away into one of the most coveted locations in the city for Birmingham apartments. Find stylish one-, two-, and three-bedroom apartment floor plans tailored to your wants and needs, complete with the amenities that are important to you. Our layouts come with just enough variety to enable you to make it your own haven unlike any other. Get inspired by our photos and the serenity of the nature surrounding you to let your aesthetic come together with our stylish, modern designs for a home you wonât be able to wait to show off to your guests. Even beyond style, our pet-friendly apartment community is also all about functionality! Some of our homes come with washer and dryer hookups, wood burning fireplaces, hardwood floors, and a private patio or balcony. All of our residents can make use of oversized walk-in closets, air conditioning, garages, a business center, on-site management and maintenance, a laundry facility, and more. Play a game or two of tennis at our tennis courts, take a dip in the pool at one of our pools, or try out the new grilling and picnic area! Make apartment life easier and take advantage of our online payment options, short term lease options, and valet trash services. Use our package receiving services for those out-of-town (or simply busy) days and know that we are here to support you and make your time in our pet-friendly apartment community a breeze. With charming homes and an alluring location near transportation options and shopping, dining, and entertainment hotspots, 100 Inverness Apartment Homes is an ideal place for anyone looking for the very best in a community that values each resident. Contact us or stop by to schedule a tour so you can learn more about our apartment community. We look forward to meeting you!  -Air Conditioning -On-Site Maintenance -24-Hour Laundry Care Facilities -2 Sparkling Swimming Pools -Faux Hardwood Flooring -Water, Sewer and Trash -On-site Management -Heat  Call:  show contact info   NEARBY CITIES HOOVER, CHELSEA,CALERA, PELHAM, BLACK APPLIANCES, 110 ACRE STOCKED FISHING LAKE, SHOPPING AND DINING LESS THAN 5 MINUTES AWAY, JEFF STATE COLLEGE LESS THAN 10 MINUTES AWAY, BEAUTIFULLY  UPDATED CLUB HOUSE, YMCA, WRAP AROUND FISHING DECK, SPAIN PARK, LAKE AND WOODED VIEWS, MODERN LAUNDRY FACILITIES, BARK PARK, EASY 459 ACCESS, URGENT CARES NEARBY, FISHING AND BOATING PERMIT AVAILABLE ON SITE",33.4226,-86.7065,al
7039630700,https://bham.craigslist.org/apa/d/birmingham-massive-three-bedroom-in-the/7039630700.html,birmingham,https://bham.craigslist.org,1215,apartment,1572,3,2,1,1,1,0,0,0,laundry on site,street parking,https://images.craigslist.org/00n0n_45NgIJ3GPBX_600x450.jpg,"Apartments In Birmingham AL Welcome to 100 Inverness Apartment Homes, a luxury apartment community tucked away into one of the most coveted locations in the city for Birmingham apartments. Find stylish one-, two-, and three-bedroom apartment floor plans tailored to your wants and needs, complete with the amenities that are important to you. Our layouts come with just enough variety to enable you to make it your own haven unlike any other. Get inspired by our photos and the serenity of the nature surrounding you to let your aesthetic come together with our stylish, modern designs for a home you wonât be able to wait to show off to your guests. Even beyond style, our pet-friendly apartment community is also all about functionality! Some of our homes come with washer and dryer hookups, wood burning fireplaces, hardwood floors, and a private patio or balcony. All of our residents can make use of oversized walk-in closets, air conditioning, garages, a business center, on-site management and maintenance, a laundry facility, and more. Play a game or two of tennis at our tennis courts, take a dip in the pool at one of our pools, or try out the new grilling and picnic area! Make apartment life easier and take advantage of our online payment options, short term lease options, and valet trash services. Use our package receiving services for those out-of-town (or simply busy) days and know that we are here to support you and make your time in our pet-friendly apartment community a breeze. With charming homes and an alluring location near transportation options and shopping, dining, and entertainment hotspots, 100 Inverness Apartment Homes is an ideal place for anyone looking for the very best in a community that values each resident. Contact us or stop by to schedule a tour so you can learn more about our apartment community. We look forward to meeting you!  -Heat -Private Balcony -Tennis Courts -Cable Ready -Washer/ Dryer Hookup (Select Units) -Dishwasher -2 Sparkling Swimming Pools -Range  Call:  show contact info   NEARBY CITIES HOOVER, CHELSEA,CALERA, PELHAM, KAYAK STORAGE ON SITE, LAKE AND WOODED VIEWS, MODERN LAUNDRY FACILITIES, PLANET FITNESS LESS THAN 5 MINUTES AWAY, TWO SPARKLING SWIMMING POOLS, BEAUTIFULLY  UPDATED CLUB HOUSE, WRAP AROUND FISHING DECK, PET GROOMING LESS THAN 5 MINUTES AWAY, GOLDS GYM, EASY 459 ACCESS, 110 ACRE STOCKED FISHING LAKE, GRANDVIEW HOSPITAL, PET FRIENDLY, SPORTS BARS CLOSE BY FOR THE SPORT FANATICS",33.4226,-86.7065,al
7038467921,https://bham.craigslist.org/apa/d/birmingham-window-covering-walk-in/7038467921.html,birmingham,https://bham.craigslist.org,975,apartment,1009,2,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00q0q_8JE7kmqZaxH_600x450.jpg,"Find Your Way to Haven Apartment Homes Come home to Haven Apartment Homes and enjoy a new way of life! At The Haven, youâll find unique one, two, and three bedroom apartment homes with lush landscaping in a private neighborhood setting that offers beauty, style, and convenience. The community is located in the award winning Hoover School System and just minutes away from downtown Birmingham. Residents enjoy easy access to Riverchase Galleria, Patton Creek Shopping Center, and freeways such as I-459, I-65, and HWY 150. Haven Apartment Homes is a pet friendly community, welcoming both cats and dogs with only a few breed restrictions.  -Private Patio -Sundeck -Views -Storage -Disability Access -Patio -24-Hour Availability -Balcony  Call:  show contact info",33.3755,-86.8045,al
7036018667,https://bham.craigslist.org/apa/d/birmingham-6-weeks-free-2-bedroom/7036018667.html,birmingham,https://bham.craigslist.org,1225,apartment,1565,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/01111_ZcUp4cjiwM_600x450.jpg,"The arrival of Kenley marks the beginning of a new era in upscale living for Birmingham. Until Kenley, only cities such as Charleston, Richmond and Dallas have been privileged to enjoy the choice of luxury apartments that offers all the superb amenities you expect from a truly premier development. With Kenley, the first such property available in this city, Birmingham, Alabama now joins this distinguished group. Find a floorplan just right for you. Check Availability Now: https://www.kenleyapartments.com/OnlineLeasing.aspx?siteid=3767287&rp-oll-page=login#k=64342",33.3813,-86.7046,al
